rank,title,artist,song_id,year_month,genre,month,year,season
21,HOT,LE SSERAFIM (르세라핌),38660167,202506,댄스,6,2025,여름
22,소나기,이클립스 (ECLIPSE),37390939,202506,발라드,6,2025,여름
23,내게 사랑이 뭐냐고 물어본다면,로이킴,38104031,202506,발라드,6,2025,여름
24,천상연,이창섭,37228861,202506,발라드,6,2025,여름
25,THUNDER,세븐틴 (SEVENTEEN),39040959,202506,댄스,6,2025,여름
26,Welcome to the Show,DAY6 (데이식스),37323943,202506,록,6,2025,여름
27,MY LOVE(2025),"이예은, 아샤트리, 전건호",38583620,202506,발라드,6,2025,여름
28,Supernova,aespa,37524037,202506,댄스,6,2025,여름
29,Die With A Smile,"Lady Gaga, Bruno Mars",37901626,202506,기타,6,2025,여름
30,예뻤어,DAY6 (데이식스),30232719,202506,록,6,2025,여름
31,toxic till the end,로제 (ROSÉ),38300904,202506,록,6,2025,여름
32,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),32061975,202506,발라드,6,2025,여름
33,ATTITUDE,IVE (아이브),38516958,202506,댄스,6,2025,여름
34,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),36699489,202506,발라드,6,2025,여름
35,미치게 그리워서,황가람,38536472,202506,발라드,6,2025,여름
36,내 이름 맑음,QWER,38022274,202506,록,6,2025,여름
37,I DO ME,KiiiKiii (키키),38560939,202506,댄스,6,2025,여름
38,DRIP,BABYMONSTER,38161297,202506,댄스,6,2025,여름
39,Love wins all,아이유,37145732,202506,발라드,6,2025,여름
40,청혼하지 않을 이유를 못 찾았어,이무진,37375706,202506,발라드,6,2025,여름
41,고민중독,QWER,37373234,202506,록,6,2025,여름
42,그날이 오면,투모로우바이투게더,38915065,202506,댄스,6,2025,여름
43,슬픈 초대장,순순희(지환),37069064,202506,발라드,6,2025,여름
44,첫 만남은 계획대로 되지 않아,TWS (투어스),37140709,202506,댄스,6,2025,여름
45,주저하는 연인들을 위해,잔나비,31666417,202506,인디,6,2025,여름
46,PO￦ER,G-DRAGON,38164895,202506,기타,6,2025,여름
47,너의 모든 순간,성시경,4446485,202506,발라드,6,2025,여름
48,UP (KARINA Solo),aespa,38077932,202506,댄스,6,2025,여름
49,나는 아픈 건 딱 질색이니까,i-dle (아이들),37138469,202506,댄스,6,2025,여름
50,Magnetic,아일릿(ILLIT),37347911,202506,댄스,6,2025,여름
51,에피소드,이무진,37053556,202506,록,6,2025,여름
52,비의 랩소디,임재현,37023625,202506,발라드,6,2025,여름
53,How Sweet,NewJeans,37563682,202506,댄스,6,2025,여름
54,사랑인가 봐,멜로망스,34657844,202506,발라드,6,2025,여름
55,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,30962526,202506,발라드,6,2025,여름
56,다정히 내 이름을 부르면,"경서예지, 전건호",33496587,202506,발라드,6,2025,여름
57,Supersonic,프로미스나인,37884934,202506,댄스,6,2025,여름
58,I AM,IVE (아이브),36356993,202506,댄스,6,2025,여름
59,Hype Boy,NewJeans,35454426,202506,댄스,6,2025,여름
60,헤어지자 말해요,박재정,36382580,202506,발라드,6,2025,여름
61,인사,범진,34451383,202506,발라드,6,2025,여름
62,Sticky,KISS OF LIFE,37693124,202506,댄스,6,2025,여름
63,123-78,BOYNEXTDOOR,38931224,202506,댄스,6,2025,여름
64,이렇게 좋아해 본 적이 없어요,BOYNEXTDOOR,38656643,202506,발라드,6,2025,여름
65,TAKE ME,G-DRAGON,38589557,202506,댄스,6,2025,여름
66,The Chase,Hearts2Hearts (하츠투하츠),38583704,202506,댄스,6,2025,여름
67,Seven (feat. Latto) - Clean Ver.,정국,36617841,202506,댄스,6,2025,여름
68,Fly Up,RIIZE,38891298,202506,댄스,6,2025,여름
69,"무제(無題) (Untitled, 2014)",G-DRAGON,30461396,202506,R&B,6,2025,여름
70,사랑은 늘 도망가,임영웅,34061322,202506,발라드,6,2025,여름
71,Small girl (feat. 도경수(D.O.)),이영지,37657039,202506,기타,6,2025,여름
72,사막에서 꽃을 피우듯,우디 (Woody),36616378,202506,발라드,6,2025,여름
73,영원해,도경수(D.O.),38862952,202506,발라드,6,2025,여름
74,봄날,방탄소년단,30244931,202506,기타,6,2025,여름
75,취중고백,김민석 (멜로망스),34431086,202506,발라드,6,2025,여름
76,Mantra,제니 (JENNIE),38087937,202506,댄스,6,2025,여름
77,눈물참기,QWER,39117090,202506,록,6,2025,여름
78,Armageddon,aespa,37524038,202506,댄스,6,2025,여름
79,Ditto,NewJeans,35945927,202506,댄스,6,2025,여름
80,I Feel Good,BOYNEXTDOOR,38931225,202506,기타,6,2025,여름
81,굿데이 2025 (텔레파시 + 달빛 창가에서),"G-DRAGON, 황정민, 데프콘, 홍진경, 정형돈, 조세호, 기안84, 안성재, 태양, 정해인, 황광희, 임시완 (Yim Siwan), 이수혁, 대성, 코드 쿤스트 (CODE KUNST), CL, 김고은, DAY6 (데이식스), 부석순 (SEVENTEEN), aespa",38856350,202506,댄스,6,2025,여름
82,너와의 모든 지금,재쓰비 (JAESSBEE),38195515,202506,댄스,6,2025,여름
83,FAMOUS,ALLDAY PROJECT,39156202,202506,댄스,6,2025,여름
84,우리들의 블루스,임영웅,34908740,202506,발라드,6,2025,여름
85,마음 따라 뛰는 건 멋지지 않아?,TWS (투어스),38832983,202506,댄스,6,2025,여름
86,녹아내려요,DAY6 (데이식스),37946921,202506,록,6,2025,여름
87,미안해 미워해 사랑해,Crush,37344905,202506,발라드,6,2025,여름
88,봄 그리고 너,마틴스미스,30384697,202506,댄스,6,2025,여름
89,만년설 (Everlasting),엔플라잉 (N.Flying),39061428,202506,록,6,2025,여름
90,Dash,PLAVE,38517300,202506,록,6,2025,여름
91,해야 (HEYA),IVE (아이브),37463572,202506,댄스,6,2025,여름
92,천국보다 아름다운,임영웅,38791775,202506,발라드,6,2025,여름
93,LOVE ATTACK,RESCENE (리센느),37928381,202506,댄스,6,2025,여름
94,가까운 듯 먼 그대여,카더가든,33855085,202506,발라드,6,2025,여름
95,Supernatural,NewJeans,37659322,202506,기타,6,2025,여름
96,다시 만날 수 있을까,임영웅,35008524,202506,발라드,6,2025,여름
97,숙녀에게,송필근,38661887,202506,발라드,6,2025,여름
98,이제 나만 믿어요,임영웅,32508053,202506,기타,6,2025,여름
99,HBD,세븐틴 (SEVENTEEN),39040958,202506,댄스,6,2025,여름
100,Bag Bad Back,RIIZE,38891296,202506,기타,6,2025,여름
1,너에게 닿기를,10CM,38626852,202505,록,5,2025,봄
2,Drowning,WOODZ,36397952,202505,록,5,2025,봄
3,like JENNIE,제니 (JENNIE),38629386,202505,댄스,5,2025,봄
4,모르시나요(PROD.로코베리),조째즈,38429074,202505,발라드,5,2025,봄
5,TOO BAD (feat. Anderson .Paak),G-DRAGON,38589554,202505,기타,5,2025,봄
6,나는 반딧불,황가람,38123338,202505,발라드,5,2025,봄
7,Whiplash,aespa,38123332,202505,댄스,5,2025,봄
8,"HOME SWEET HOME (feat. 태양, 대성)",G-DRAGON,38242510,202505,기타,5,2025,봄
9,REBEL HEART,IVE (아이브),38444825,202505,댄스,5,2025,봄
10,오늘만 I LOVE YOU,BOYNEXTDOOR,38426197,202505,댄스,5,2025,봄
11,Flower,오반(OVAN),38635449,202505,발라드,5,2025,봄
12,APT.,"로제 (ROSÉ), Bruno Mars",38120327,202505,댄스,5,2025,봄
13,어제보다 슬픈 오늘,우디 (Woody),38733032,202505,발라드,5,2025,봄
14,HAPPY,DAY6 (데이식스),37323944,202505,록,5,2025,봄
15,HOT,LE SSERAFIM (르세라핌),38660167,202505,댄스,5,2025,봄
16,내게 사랑이 뭐냐고 물어본다면,로이킴,38104031,202505,발라드,5,2025,봄
17,한 페이지가 될 수 있게,DAY6 (데이식스),31927275,202505,록,5,2025,봄
18,소나기,이클립스 (ECLIPSE),37390939,202505,발라드,5,2025,봄
19,ATTITUDE,IVE (아이브),38516958,202505,댄스,5,2025,봄
20,toxic till the end,로제 (ROSÉ),38300904,202505,록,5,2025,봄
21,청춘만화,이무진,38071559,202505,록,5,2025,봄
22,MY LOVE(2025),"이예은, 아샤트리, 전건호",38583620,202505,발라드,5,2025,봄
23,Welcome to the Show,DAY6 (데이식스),37323943,202505,록,5,2025,봄
24,Die With A Smile,"Lady Gaga, Bruno Mars",37901626,202505,기타,5,2025,봄
25,천상연,이창섭,37228861,202505,발라드,5,2025,봄
26,미치게 그리워서,황가람,38536472,202505,발라드,5,2025,봄
27,Supernova,aespa,37524037,202505,댄스,5,2025,봄
28,I DO ME,KiiiKiii (키키),38560939,202505,댄스,5,2025,봄
29,예뻤어,DAY6 (데이식스),30232719,202505,록,5,2025,봄
30,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),32061975,202505,발라드,5,2025,봄
31,PO￦ER,G-DRAGON,38164895,202505,기타,5,2025,봄
32,DRIP,BABYMONSTER,38161297,202505,댄스,5,2025,봄
33,슬픈 초대장,순순희(지환),37069064,202505,발라드,5,2025,봄
34,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),36699489,202505,발라드,5,2025,봄
35,Love wins all,아이유,37145732,202505,발라드,5,2025,봄
36,청혼하지 않을 이유를 못 찾았어,이무진,37375706,202505,발라드,5,2025,봄
37,첫 만남은 계획대로 되지 않아,TWS (투어스),37140709,202505,댄스,5,2025,봄
38,내 이름 맑음,QWER,38022274,202505,록,5,2025,봄
39,UP (KARINA Solo),aespa,38077932,202505,댄스,5,2025,봄
40,고민중독,QWER,37373234,202505,록,5,2025,봄
41,너의 모든 순간,성시경,4446485,202505,발라드,5,2025,봄
42,TAKE ME,G-DRAGON,38589557,202505,댄스,5,2025,봄
43,주저하는 연인들을 위해,잔나비,31666417,202505,인디,5,2025,봄
44,비의 랩소디,임재현,37023625,202505,발라드,5,2025,봄
45,사랑인가 봐,멜로망스,34657844,202505,발라드,5,2025,봄
46,굿데이 2025 (텔레파시 + 달빛 창가에서),"G-DRAGON, 황정민, 데프콘, 홍진경, 정형돈, 조세호, 기안84, 안성재, 태양, 정해인, 황광희, 임시완 (Yim Siwan), 이수혁, 대성, 코드 쿤스트 (CODE KUNST), CL, 김고은, DAY6 (데이식스), 부석순 (SEVENTEEN), aespa",38856350,202505,댄스,5,2025,봄
47,에피소드,이무진,37053556,202505,록,5,2025,봄
48,Magnetic,아일릿(ILLIT),37347911,202505,댄스,5,2025,봄
49,나는 아픈 건 딱 질색이니까,i-dle (아이들),37138469,202505,댄스,5,2025,봄
50,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,30962526,202505,발라드,5,2025,봄
51,How Sweet,NewJeans,37563682,202505,댄스,5,2025,봄
52,다정히 내 이름을 부르면,"경서예지, 전건호",33496587,202505,발라드,5,2025,봄
53,The Chase,Hearts2Hearts (하츠투하츠),38583704,202505,댄스,5,2025,봄
54,I AM,IVE (아이브),36356993,202505,댄스,5,2025,봄
55,HANDS UP,MEOVV (미야오),38865745,202505,댄스,5,2025,봄
56,헤어지자 말해요,박재정,36382580,202505,발라드,5,2025,봄
57,Supersonic,프로미스나인,37884934,202505,댄스,5,2025,봄
58,이렇게 좋아해 본 적이 없어요,BOYNEXTDOOR,38656643,202505,발라드,5,2025,봄
59,인사,범진,34451383,202505,발라드,5,2025,봄
60,"무제(無題) (Untitled, 2014)",G-DRAGON,30461396,202505,R&B,5,2025,봄
61,Hype Boy,NewJeans,35454426,202505,댄스,5,2025,봄
62,사랑은 늘 도망가,임영웅,34061322,202505,발라드,5,2025,봄
63,Small girl (feat. 도경수(D.O.)),이영지,37657039,202505,기타,5,2025,봄
64,Mantra,제니 (JENNIE),38087937,202505,댄스,5,2025,봄
65,Sticky,KISS OF LIFE,37693124,202505,댄스,5,2025,봄
66,취중고백,김민석 (멜로망스),34431086,202505,발라드,5,2025,봄
67,사막에서 꽃을 피우듯,우디 (Woody),36616378,202505,발라드,5,2025,봄
68,너와의 모든 지금,재쓰비 (JAESSBEE),38195515,202505,댄스,5,2025,봄
69,Seven (feat. Latto) - Clean Ver.,정국,36617841,202505,댄스,5,2025,봄
70,Armageddon,aespa,37524038,202505,댄스,5,2025,봄
71,LOVE ATTACK,RESCENE (리센느),37928381,202505,댄스,5,2025,봄
72,Ditto,NewJeans,35945927,202505,댄스,5,2025,봄
73,미안해 미워해 사랑해,Crush,37344905,202505,발라드,5,2025,봄
74,녹아내려요,DAY6 (데이식스),37946921,202505,록,5,2025,봄
75,봄날,방탄소년단,30244931,202505,기타,5,2025,봄
76,숙녀에게,송필근,38661887,202505,발라드,5,2025,봄
77,마음 따라 뛰는 건 멋지지 않아?,TWS (투어스),38832983,202505,댄스,5,2025,봄
78,해야 (HEYA),IVE (아이브),37463572,202505,댄스,5,2025,봄
79,그날이 오면,투모로우바이투게더,38915065,202505,댄스,5,2025,봄
80,우리들의 블루스,임영웅,34908740,202505,발라드,5,2025,봄
81,Maybe Tomorrow,DAY6 (데이식스),38892497,202505,록,5,2025,봄
82,Supernatural,NewJeans,37659322,202505,기타,5,2025,봄
83,살기 위해서,순순희,34941788,202505,발라드,5,2025,봄
84,영원해,도경수(D.O.),38862952,202505,발라드,5,2025,봄
85,춘몽,현서 (HYUN SEO),38565554,202505,R&B,5,2025,봄
86,1999,마크 (MARK),38766059,202505,기타,5,2025,봄
87,Sweet Dreams (feat. Miguel),"j-hope, Miguel",38633431,202505,R&B,5,2025,봄
88,Dash,PLAVE,38517300,202505,록,5,2025,봄
89,number one girl,로제 (ROSÉ),38244575,202505,발라드,5,2025,봄
90,다시 만날 수 있을까,임영웅,35008524,202505,발라드,5,2025,봄
91,천국보다 아름다운,임영웅,38791775,202505,발라드,5,2025,봄
92,모래 알갱이,임영웅,36502910,202505,발라드,5,2025,봄
93,이제 나만 믿어요,임영웅,32508053,202505,기타,5,2025,봄
94,가까운 듯 먼 그대여,카더가든,33855085,202505,발라드,5,2025,봄
95,To. X,태연 (TAEYEON),37003911,202505,R&B,5,2025,봄
96,I Feel Good,BOYNEXTDOOR,38931225,202505,기타,5,2025,봄
97,온기,임영웅,37491072,202505,발라드,5,2025,봄
98,Congratulations,DAY6 (데이식스),7844374,202505,록,5,2025,봄
99,사건의 지평선,윤하 (YOUNHA),34819473,202505,록,5,2025,봄
100,시작의 아이,마크툽 (MAKTUB),38388023,202505,R&B,5,2025,봄
1,TOO BAD (feat. Anderson .Paak),G-DRAGON,38589554,202504,기타,4,2025,봄
2,모르시나요(PROD.로코베리),조째즈,38429074,202504,발라드,4,2025,봄
3,like JENNIE,제니 (JENNIE),38629386,202504,댄스,4,2025,봄
4,Drowning,WOODZ,36397952,202504,록,4,2025,봄
5,"HOME SWEET HOME (feat. 태양, 대성)",G-DRAGON,38242510,202504,기타,4,2025,봄
6,나는 반딧불,황가람,38123338,202504,발라드,4,2025,봄
7,REBEL HEART,IVE (아이브),38444825,202504,댄스,4,2025,봄
8,Whiplash,aespa,38123332,202504,댄스,4,2025,봄
9,오늘만 I LOVE YOU,BOYNEXTDOOR,38426197,202504,댄스,4,2025,봄
10,APT.,"로제 (ROSÉ), Bruno Mars",38120327,202504,댄스,4,2025,봄
11,HAPPY,DAY6 (데이식스),37323944,202504,록,4,2025,봄
12,HOT,LE SSERAFIM (르세라핌),38660167,202504,댄스,4,2025,봄
13,ATTITUDE,IVE (아이브),38516958,202504,댄스,4,2025,봄
14,Flower,오반(OVAN),38635449,202504,발라드,4,2025,봄
15,toxic till the end,로제 (ROSÉ),38300904,202504,록,4,2025,봄
16,내게 사랑이 뭐냐고 물어본다면,로이킴,38104031,202504,발라드,4,2025,봄
17,소나기,이클립스 (ECLIPSE),37390939,202504,발라드,4,2025,봄
18,I DO ME,KiiiKiii (키키),38560939,202504,댄스,4,2025,봄
19,미치게 그리워서,황가람,38536472,202504,발라드,4,2025,봄
20,PO￦ER,G-DRAGON,38164895,202504,기타,4,2025,봄
21,한 페이지가 될 수 있게,DAY6 (데이식스),31927275,202504,록,4,2025,봄
22,Welcome to the Show,DAY6 (데이식스),37323943,202504,록,4,2025,봄
23,천상연,이창섭,37228861,202504,발라드,4,2025,봄
24,Supernova,aespa,37524037,202504,댄스,4,2025,봄
25,Die With A Smile,"Lady Gaga, Bruno Mars",37901626,202504,기타,4,2025,봄
26,TAKE ME,G-DRAGON,38589557,202504,댄스,4,2025,봄
27,예뻤어,DAY6 (데이식스),30232719,202504,록,4,2025,봄
28,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),32061975,202504,발라드,4,2025,봄
29,청춘만화,이무진,38071559,202504,록,4,2025,봄
30,DRIP,BABYMONSTER,38161297,202504,댄스,4,2025,봄
31,슬픈 초대장,순순희(지환),37069064,202504,발라드,4,2025,봄
32,Love wins all,아이유,37145732,202504,발라드,4,2025,봄
33,UP (KARINA Solo),aespa,38077932,202504,댄스,4,2025,봄
34,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),36699489,202504,발라드,4,2025,봄
35,내 이름 맑음,QWER,38022274,202504,록,4,2025,봄
36,청혼하지 않을 이유를 못 찾았어,이무진,37375706,202504,발라드,4,2025,봄
37,MY LOVE(2025),"이예은, 아샤트리, 전건호",38583620,202504,발라드,4,2025,봄
38,사랑인가 봐,멜로망스,34657844,202504,발라드,4,2025,봄
39,너의 모든 순간,성시경,4446485,202504,발라드,4,2025,봄
40,고민중독,QWER,37373234,202504,록,4,2025,봄
41,첫 만남은 계획대로 되지 않아,TWS (투어스),37140709,202504,댄스,4,2025,봄
42,비의 랩소디,임재현,37023625,202504,발라드,4,2025,봄
43,The Chase,Hearts2Hearts (하츠투하츠),38583704,202504,댄스,4,2025,봄
44,Magnetic,아일릿(ILLIT),37347911,202504,댄스,4,2025,봄
45,How Sweet,NewJeans,37563682,202504,댄스,4,2025,봄
46,너에게 닿기를,10CM,38626852,202504,록,4,2025,봄
47,에피소드,이무진,37053556,202504,록,4,2025,봄
48,주저하는 연인들을 위해,잔나비,31666417,202504,인디,4,2025,봄
49,"무제(無題) (Untitled, 2014)",G-DRAGON,30461396,202504,R&B,4,2025,봄
50,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,30962526,202504,발라드,4,2025,봄
51,나는 아픈 건 딱 질색이니까,i-dle (아이들),37138469,202504,댄스,4,2025,봄
52,다정히 내 이름을 부르면,"경서예지, 전건호",33496587,202504,발라드,4,2025,봄
53,헤어지자 말해요,박재정,36382580,202504,발라드,4,2025,봄
54,사랑은 늘 도망가,임영웅,34061322,202504,발라드,4,2025,봄
55,Mantra,제니 (JENNIE),38087937,202504,댄스,4,2025,봄
56,Supersonic,프로미스나인,37884934,202504,댄스,4,2025,봄
57,I AM,IVE (아이브),36356993,202504,댄스,4,2025,봄
58,너와의 모든 지금,재쓰비 (JAESSBEE),38195515,202504,댄스,4,2025,봄
59,인사,범진,34451383,202504,발라드,4,2025,봄
60,Small girl (feat. 도경수(D.O.)),이영지,37657039,202504,기타,4,2025,봄
61,이렇게 좋아해 본 적이 없어요,BOYNEXTDOOR,38656643,202504,발라드,4,2025,봄
62,어제보다 슬픈 오늘,우디 (Woody),38733032,202504,발라드,4,2025,봄
63,Hype Boy,NewJeans,35454426,202504,댄스,4,2025,봄
64,미안해 미워해 사랑해,Crush,37344905,202504,발라드,4,2025,봄
65,취중고백,김민석 (멜로망스),34431086,202504,발라드,4,2025,봄
66,사막에서 꽃을 피우듯,우디 (Woody),36616378,202504,발라드,4,2025,봄
67,Ditto,NewJeans,35945927,202504,댄스,4,2025,봄
68,Armageddon,aespa,37524038,202504,댄스,4,2025,봄
69,봄날,방탄소년단,30244931,202504,기타,4,2025,봄
70,Sticky,KISS OF LIFE,37693124,202504,댄스,4,2025,봄
71,Seven (feat. Latto) - Clean Ver.,정국,36617841,202504,댄스,4,2025,봄
72,살기 위해서,순순희,34941788,202504,발라드,4,2025,봄
73,녹아내려요,DAY6 (데이식스),37946921,202504,록,4,2025,봄
74,해야 (HEYA),IVE (아이브),37463572,202504,댄스,4,2025,봄
75,Dash,PLAVE,38517300,202504,록,4,2025,봄
76,숙녀에게,송필근,38661887,202504,발라드,4,2025,봄
77,Supernatural,NewJeans,37659322,202504,기타,4,2025,봄
78,우리들의 블루스,임영웅,34908740,202504,발라드,4,2025,봄
79,number one girl,로제 (ROSÉ),38244575,202504,발라드,4,2025,봄
80,Igloo,KISS OF LIFE,38068560,202504,기타,4,2025,봄
81,earthquake,지수 (JISOO),38557707,202504,댄스,4,2025,봄
82,Sweet Dreams (feat. Miguel),"j-hope, Miguel",38633431,202504,R&B,4,2025,봄
83,To. X,태연 (TAEYEON),37003911,202504,R&B,4,2025,봄
84,DRAMA,G-DRAGON,38589555,202504,발라드,4,2025,봄
85,LOVE ATTACK,RESCENE (리센느),37928381,202504,댄스,4,2025,봄
86,모래 알갱이,임영웅,36502910,202504,발라드,4,2025,봄
87,온기,임영웅,37491072,202504,발라드,4,2025,봄
88,RIZZ,PLAVE,38517301,202504,기타,4,2025,봄
89,다시 만날 수 있을까,임영웅,35008524,202504,발라드,4,2025,봄
90,가까운 듯 먼 그대여,카더가든,33855085,202504,발라드,4,2025,봄
91,Island,PLAVE,38517302,202504,발라드,4,2025,봄
92,이제 나만 믿어요,임영웅,32508053,202504,기타,4,2025,봄
93,사건의 지평선,윤하 (YOUNHA),34819473,202504,록,4,2025,봄
94,Congratulations,DAY6 (데이식스),7844374,202504,록,4,2025,봄
95,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",4579468,202504,발라드,4,2025,봄
96,Not Like Us,Kendrick Lamar,37494108,202504,기타,4,2025,봄
97,12:32 (A to T),PLAVE,38517303,202504,발라드,4,2025,봄
98,벚꽃 엔딩,버스커 버스커,3753304,202504,록,4,2025,봄
99,Chroma Drift,PLAVE,38517299,202504,R&B,4,2025,봄
100,Home,임영웅,37491071,202504,댄스,4,2025,봄
1,TOO BAD (feat. Anderson .Paak),G-DRAGON,38589554,202503,기타,3,2025,봄
2,모르시나요(PROD.로코베리),조째즈,38429074,202503,발라드,3,2025,봄
3,"HOME SWEET HOME (feat. 태양, 대성)",G-DRAGON,38242510,202503,기타,3,2025,봄
4,REBEL HEART,IVE (아이브),38444825,202503,댄스,3,2025,봄
5,Drowning,WOODZ,36397952,202503,록,3,2025,봄
6,나는 반딧불,황가람,38123338,202503,발라드,3,2025,봄
7,Whiplash,aespa,38123332,202503,댄스,3,2025,봄
8,오늘만 I LOVE YOU,BOYNEXTDOOR,38426197,202503,댄스,3,2025,봄
9,APT.,"로제 (ROSÉ), Bruno Mars",38120327,202503,댄스,3,2025,봄
10,like JENNIE,제니 (JENNIE),38629386,202503,댄스,3,2025,봄
11,ATTITUDE,IVE (아이브),38516958,202503,댄스,3,2025,봄
12,toxic till the end,로제 (ROSÉ),38300904,202503,록,3,2025,봄
13,HAPPY,DAY6 (데이식스),37323944,202503,록,3,2025,봄
14,PO￦ER,G-DRAGON,38164895,202503,기타,3,2025,봄
15,TAKE ME,G-DRAGON,38589557,202503,댄스,3,2025,봄
16,내게 사랑이 뭐냐고 물어본다면,로이킴,38104031,202503,발라드,3,2025,봄
17,소나기,이클립스 (ECLIPSE),37390939,202503,발라드,3,2025,봄
18,천상연,이창섭,37228861,202503,발라드,3,2025,봄
19,DRIP,BABYMONSTER,38161297,202503,댄스,3,2025,봄
20,Supernova,aespa,37524037,202503,댄스,3,2025,봄
21,Welcome to the Show,DAY6 (데이식스),37323943,202503,록,3,2025,봄
22,미치게 그리워서,황가람,38536472,202503,발라드,3,2025,봄
23,한 페이지가 될 수 있게,DAY6 (데이식스),31927275,202503,록,3,2025,봄
24,슬픈 초대장,순순희(지환),37069064,202503,발라드,3,2025,봄
25,UP (KARINA Solo),aespa,38077932,202503,댄스,3,2025,봄
26,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),32061975,202503,발라드,3,2025,봄
27,I DO ME,KiiiKiii (키키),38560939,202503,댄스,3,2025,봄
28,내 이름 맑음,QWER,38022274,202503,록,3,2025,봄
29,예뻤어,DAY6 (데이식스),30232719,202503,록,3,2025,봄
30,Love wins all,아이유,37145732,202503,발라드,3,2025,봄
31,청춘만화,이무진,38071559,202503,록,3,2025,봄
32,Die With A Smile,"Lady Gaga, Bruno Mars",37901626,202503,기타,3,2025,봄
33,너와의 모든 지금,재쓰비 (JAESSBEE),38195515,202503,댄스,3,2025,봄
34,고민중독,QWER,37373234,202503,록,3,2025,봄
35,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),36699489,202503,발라드,3,2025,봄
36,How Sweet,NewJeans,37563682,202503,댄스,3,2025,봄
37,너의 모든 순간,성시경,4446485,202503,발라드,3,2025,봄
38,첫 만남은 계획대로 되지 않아,TWS (투어스),37140709,202503,댄스,3,2025,봄
39,비의 랩소디,임재현,37023625,202503,발라드,3,2025,봄
40,Mantra,제니 (JENNIE),38087937,202503,댄스,3,2025,봄
41,DRAMA,G-DRAGON,38589555,202503,발라드,3,2025,봄
42,Dash,PLAVE,38517300,202503,록,3,2025,봄
43,나는 아픈 건 딱 질색이니까,i-dle (아이들),37138469,202503,댄스,3,2025,봄
44,청혼하지 않을 이유를 못 찾았어,이무진,37375706,202503,발라드,3,2025,봄
45,"무제(無題) (Untitled, 2014)",G-DRAGON,30461396,202503,R&B,3,2025,봄
46,Supersonic,프로미스나인,37884934,202503,댄스,3,2025,봄
47,에피소드,이무진,37053556,202503,록,3,2025,봄
48,Magnetic,아일릿(ILLIT),37347911,202503,댄스,3,2025,봄
49,다정히 내 이름을 부르면,"경서예지, 전건호",33496587,202503,발라드,3,2025,봄
50,사랑인가 봐,멜로망스,34657844,202503,발라드,3,2025,봄
51,헤어지자 말해요,박재정,36382580,202503,발라드,3,2025,봄
52,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,30962526,202503,발라드,3,2025,봄
53,I AM,IVE (아이브),36356993,202503,댄스,3,2025,봄
54,Small girl (feat. 도경수(D.O.)),이영지,37657039,202503,기타,3,2025,봄
55,The Chase,Hearts2Hearts (하츠투하츠),38583704,202503,댄스,3,2025,봄
56,사랑은 늘 도망가,임영웅,34061322,202503,발라드,3,2025,봄
57,미안해 미워해 사랑해,Crush,37344905,202503,발라드,3,2025,봄
58,주저하는 연인들을 위해,잔나비,31666417,202503,인디,3,2025,봄
59,인사,범진,34451383,202503,발라드,3,2025,봄
60,Hype Boy,NewJeans,35454426,202503,댄스,3,2025,봄
61,살기 위해서,순순희,34941788,202503,발라드,3,2025,봄
62,Ditto,NewJeans,35945927,202503,댄스,3,2025,봄
63,Armageddon,aespa,37524038,202503,댄스,3,2025,봄
64,취중고백,김민석 (멜로망스),34431086,202503,발라드,3,2025,봄
65,Igloo,KISS OF LIFE,38068560,202503,기타,3,2025,봄
66,Sticky,KISS OF LIFE,37693124,202503,댄스,3,2025,봄
67,number one girl,로제 (ROSÉ),38244575,202503,발라드,3,2025,봄
68,해야 (HEYA),IVE (아이브),37463572,202503,댄스,3,2025,봄
69,사막에서 꽃을 피우듯,우디 (Woody),36616378,202503,발라드,3,2025,봄
70,Seven (feat. Latto) - Clean Ver.,정국,36617841,202503,댄스,3,2025,봄
71,Supernatural,NewJeans,37659322,202503,기타,3,2025,봄
72,RIZZ,PLAVE,38517301,202503,기타,3,2025,봄
73,녹아내려요,DAY6 (데이식스),37946921,202503,록,3,2025,봄
74,IBELONGIIU,G-DRAGON,38589556,202503,댄스,3,2025,봄
75,earthquake,지수 (JISOO),38557707,202503,댄스,3,2025,봄
76,Not Like Us,Kendrick Lamar,37494108,202503,기타,3,2025,봄
77,봄날,방탄소년단,30244931,202503,기타,3,2025,봄
